V2X_MESSAGE_TRANSMISSION;42500000000;750;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42500000000;751;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42600000000;752;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42600000000;753;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42700000000;754;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42700000000;755;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42800000000;756;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42800000000;757;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42900000000;758;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42900000000;759;veh_0;AutobotMessage
VEHICLE_UPDATES;43000000000;veh_0;52.51263071667164;13.324578936221632;13.43902631614823;85.4310185935452
VEHICLE_UPDATES;43000000000;veh_1;52.512597076296935;13.32360364914627;13.560121942064725;83.05549905732518
V2X_MESSAGE_TRANSMISSION;43000000000;760;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43000000000;761;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43100000000;762;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43100000000;763;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43200000000;764;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43200000000;765;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43300000000;766;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43300000000;767;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43400000000;768;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43400000000;769;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43500000000;770;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43500000000;771;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43600000000;772;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43600000000;773;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43700000000;774;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43700000000;775;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43800000000;776;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43800000000;777;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43900000000;778;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43900000000;779;veh_0;AutobotMessage
VEHICLE_UPDATES;44000000000;veh_0;52.51264335779337;13.324779487715867;13.688528372019064;85.43101859354553
VEHICLE_UPDATES;44000000000;veh_1;52.51258227386575;13.323810441658356;13.666927350321785;85.43101859354557
V2X_MESSAGE_TRANSMISSION;44000000000;780;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44000000000;781;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44100000000;782;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44100000000;783;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44200000000;784;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44200000000;785;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44300000000;786;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44300000000;787;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44400000000;788;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44400000000;789;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44500000000;790;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44500000000;791;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44600000000;792;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44600000000;793;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44700000000;794;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44700000000;795;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44800000000;796;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44800000000;797;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44900000000;798;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44900000000;799;veh_0;AutobotMessage
VEHICLE_UPDATES;45000000000;veh_0;52.512655831592674;13.324977390031261;13.507701966839377;85.43101859354563
VEHICLE_UPDATES;45000000000;veh_1;52.51259505488428;13.324013191335876;13.838596514936071;85.43101859354563
V2X_MESSAGE_TRANSMISSION;45000000000;800;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45000000000;801;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45100000000;802;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45100000000;803;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45200000000;804;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45200000000;805;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45300000000;806;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45300000000;807;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45400000000;808;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45400000000;809;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45500000000;810;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45500000000;811;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45600000000;812;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45600000000;813;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45700000000;814;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45700000000;815;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45800000000;816;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45800000000;817;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45900000000;818;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45900000000;819;veh_0;AutobotMessage
VEHICLE_UPDATES;46000000000;veh_0;52.5126685059245;13.325178479370335;13.725221975867171;85.43101859354563
VEHICLE_UPDATES;46000000000;veh_1;52.51260750714643;13.324210731245591;13.482997707717587;85.43101859354557
V2X_MESSAGE_TRANSMISSION;46000000000;820;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46000000000;821;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46100000000;822;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46100000000;823;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46200000000;824;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46200000000;825;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46300000000;826;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46300000000;827;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46400000000;828;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46400000000;829;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46500000000;830;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46500000000;831;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46600000000;832;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46600000000;833;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46700000000;834;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46700000000;835;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46800000000;836;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46800000000;837;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46900000000;838;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46900000000;839;veh_0;AutobotMessage
VEHICLE_UPDATES;47000000000;veh_0;52.512681370947966;13.325381207801549;13.838112468409818;85.31973190562717
VEHICLE_UPDATES;47000000000;veh_1;52.51261973626468;13.32440473644448;13.241729702786543;85.43101859354553
V2X_MESSAGE_TRANSMISSION;47000000000;840;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47000000000;841;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47100000000;842;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47100000000;843;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47200000000;844;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47200000000;845;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47300000000;846;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47300000000;847;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47400000000;848;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47400000000;849;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47500000000;850;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47500000000;851;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47600000000;852;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47600000000;853;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47700000000;854;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47700000000;855;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47800000000;856;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47800000000;857;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47900000000;858;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;47900000000;859;veh_0;AutobotMessage
VEHICLE_UPDATES;48000000000;veh_0;52.51269462189462;13.325583071016066;13.784193103245926;85.18783308619838
VEHICLE_UPDATES;48000000000;veh_1;52.512632382080966;13.324605357638887;13.69329299136065;85.4310185935453
V2X_MESSAGE_TRANSMISSION;48000000000;860;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48000000000;861;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48100000000;862;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48100000000;863;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48200000000;864;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48200000000;865;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48300000000;866;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48300000000;867;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48400000000;868;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48400000000;869;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48500000000;870;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48500000000;871;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48600000000;872;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48600000000;873;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48700000000;874;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48700000000;875;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48800000000;876;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48800000000;877;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48900000000;878;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;48900000000;879;veh_0;AutobotMessage
VEHICLE_UPDATES;49000000000;veh_0;52.51270729814952;13.325776184467504;13.186708862821106;85.18783308619817
VEHICLE_UPDATES;49000000000;veh_1;52.51264496756756;13.324805027190902;13.628330826570746;85.43101859354563
V2X_MESSAGE_TRANSMISSION;49000000000;880;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49000000000;881;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49100000000;882;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49100000000;883;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49200000000;884;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49200000000;885;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49300000000;886;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49300000000;887;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49400000000;888;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49400000000;889;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49500000000;890;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49500000000;891;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49600000000;892;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49600000000;893;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49700000000;894;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49700000000;895;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49800000000;896;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49800000000;897;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49900000000;898;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;49900000000;899;veh_0;AutobotMessage
VEHICLE_UPDATES;50000000000;veh_0;52.5127194942152;13.325961987219591;12.687491776748255;85.18783308619848
VEHICLE_UPDATES;50000000000;veh_1;52.51265711785188;13.324997797404325;13.15741255185334;85.4310185935453
V2X_MESSAGE_TRANSMISSION;50000000000;900;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50000000000;901;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50100000000;902;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50100000000;903;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50200000000;904;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50200000000;905;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50300000000;906;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50300000000;907;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50400000000;908;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50400000000;909;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50500000000;910;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50500000000;911;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50600000000;912;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50600000000;913;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50700000000;914;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50700000000;915;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50800000000;916;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50800000000;917;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50900000000;918;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;50900000000;919;veh_0;AutobotMessage
VEHICLE_UPDATES;51000000000;veh_0;52.51273024813917;13.326125823220345;11.187491776748255;85.18783308619848
VEHICLE_UPDATES;51000000000;veh_1;52.512669873611436;13.325200179248068;13.813440153943375;85.43101859354563
V2X_MESSAGE_TRANSMISSION;51000000000;920;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51000000000;921;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51100000000;922;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51100000000;923;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51200000000;924;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51200000000;925;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51300000000;926;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51300000000;927;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51400000000;928;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51400000000;929;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51500000000;930;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51500000000;931;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51600000000;932;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51600000000;933;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51700000000;934;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51700000000;935;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51800000000;936;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51800000000;937;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51900000000;938;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;51900000000;939;veh_0;AutobotMessage
VEHICLE_UPDATES;52000000000;veh_0;52.51273956001243;13.32626769243556;9.687491776748255;85.18783308619817
VEHICLE_UPDATES;52000000000;veh_1;52.512682367758785;13.32539639290277;13.393914136206732;85.26929943281192
V2X_MESSAGE_TRANSMISSION;52000000000;940;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52000000000;941;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52100000000;942;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52100000000;943;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52200000000;944;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52200000000;945;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52300000000;946;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52300000000;947;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52400000000;948;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52400000000;949;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52500000000;950;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52500000000;951;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52600000000;952;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52600000000;953;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52700000000;954;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52700000000;955;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52800000000;956;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52800000000;957;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52900000000;958;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;52900000000;959;veh_0;AutobotMessage
VEHICLE_UPDATES;53000000000;veh_0;52.51274745834933;13.32638802807114;8.217075101368286;85.18783308619848
VEHICLE_UPDATES;53000000000;veh_1;52.51269551751285;13.325596714942122;13.678953611219768;85.18783308619838
V2X_MESSAGE_TRANSMISSION;53000000000;960;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53000000000;961;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53100000000;962;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53100000000;963;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53200000000;964;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53200000000;965;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53300000000;966;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53300000000;967;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53400000000;968;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53400000000;969;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53500000000;970;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53500000000;971;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53600000000;972;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53600000000;973;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53700000000;974;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53700000000;975;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53800000000;976;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53800000000;977;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53900000000;978;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;53900000000;979;veh_0;AutobotMessage
VEHICLE_UPDATES;54000000000;veh_0;52.512753914780184;13.326486396866798;6.717075101368286;85.18783308619838
VEHICLE_UPDATES;54000000000;veh_1;52.512707859907394;13.325784742550592;12.839422761112413;85.18783308619848
V2X_MESSAGE_TRANSMISSION;54000000000;980;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54000000000;981;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54000900000;980;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54001900000;981;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54100000000;982;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54100000000;983;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54101400000;982;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54101900000;983;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54200000000;984;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54200000000;985;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54201900000;984;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54202400000;985;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54300000000;986;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54300000000;987;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54301400000;986;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54302400000;987;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54400000000;988;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54400000000;989;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54401400000;988;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54401900000;989;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54500000000;990;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54500000000;991;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54501900000;991;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;54502400000;990;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54600000000;992;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54600000000;993;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54600400000;992;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54600400000;993;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54700000000;994;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54700000000;995;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54701400000;995;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;54701900000;994;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54800000000;996;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54800000000;997;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54800400000;996;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54801400000;997;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54900000000;998;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;54900000000;999;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;54900400000;999;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;54901900000;998;veh_0;AutobotMessage
VEHICLE_UPDATES;55000000000;veh_0;52.512759026295555;13.326564275721704;5.317925950780664;85.18783308619805
VEHICLE_UPDATES;55000000000;veh_1;52.512747681271215;13.32595053816854;11.694874735625733;85.1873059493879
V2X_MESSAGE_TRANSMISSION;55000000000;1000;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55000000000;1001;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55001900000;1000;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55002400000;1001;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55100000000;1002;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55100000000;1003;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55101400000;1003;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;55101900000;1002;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55200000000;1004;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55200000000;1005;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55200400000;1005;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;55200900000;1004;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55300000000;1006;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55300000000;1007;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55300900000;1006;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55302400000;1007;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55400000000;1008;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55400000000;1009;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55400400000;1008;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55401400000;1009;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55500000000;1010;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55500000000;1011;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55500400000;1010;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55500400000;1011;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55600000000;1012;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55600000000;1013;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55600900000;1013;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;55601900000;1012;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55700000000;1014;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55700000000;1015;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55701400000;1014;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55702400000;1015;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55800000000;1016;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55800000000;1017;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55800400000;1017;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;55802400000;1016;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55900000000;1018;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;55900000000;1019;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55900400000;1018;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;55901900000;1019;veh_1;AutobotMessage
VEHICLE_UPDATES;56000000000;veh_0;52.51276505421735;13.326656117935453;6.271406547725819;85.18783308619817
VEHICLE_UPDATES;56000000000;veh_1;52.51276017866069;13.326140919547926;12.992907852767773;85.18730594938823
V2X_MESSAGE_TRANSMISSION;56000000000;1020;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;56000000000;1021;veh_0;AutobotMessage
